run_id,command_id,command_type,complexity,method,valid_json,schema_valid,compiled_success,prompt_tokens,completion_tokens,latency_ms,retry_count,error_type,matched_task_coverage,uav_set_accuracy,formation_accuracy,center_error,radius_error,duration_error,motion_style_accuracy,safety_factor_error,trigger_accuracy,field_accuracy,exact_task_accuracy,rejection_accuracy,normalized_response
minimax_m27_100x4,sequential_01,sequential,3,plain_json,True,True,True,496,2977,43959,1,semantic_mismatch,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.75,0.0,0.0,0.3333333333333333,0.5,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":3.5,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":3.5,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_01,sequential,3,lfs_schema,True,True,True,311,2359,36638,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_01,sequential,3,few_shot_json,True,True,True,1212,4472,58402,1,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""smooth"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_01,sequential,3,dense_waypoints,True,True,True,303,3179,45657,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4.0,0.0,3.0],""r"":2.0,""T"":5.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,4.0,3.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_02,sequential,3,plain_json,True,True,True,249,1470,23176,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5.0,0.0,4.0],""r"":2.5,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":8.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_02,sequential,3,few_shot_json,True,True,True,607,1604,21735,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5.0,0.0,4.0],""r"":2.5,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":8.0,""m"":""aggressive"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_03,sequential,4,few_shot_json,True,True,True,606,1748,23276,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_03,sequential,4,lfs_schema,True,True,True,311,1101,18095,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_02,sequential,3,lfs_schema,True,True,True,312,3364,54635,0,semantic_mismatch,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.5,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5.0,0.0,4.0],""r"":2.5,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":4.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,5.0,4.0],""r"":3.0,""T"":4.0,""m"":""aggressive"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_03,sequential,4,plain_json,True,True,True,496,3950,52854,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[6.0,0.0,5.0],""r"":3.0,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,6.0,5.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_04,sequential,3,few_shot_json,True,True,True,606,2670,36500,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""smooth"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_04,sequential,3,plain_json,True,True,True,496,3820,57854,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_02,sequential,3,dense_waypoints,False,False,False,912,10358,138039,2,invalid_json,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,sequential_04,sequential,3,dense_waypoints,True,True,True,303,2943,42052,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_05,sequential,3,plain_json,True,True,True,249,1626,23420,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_05,sequential,3,few_shot_json,True,True,True,607,2460,34719,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_04,sequential,3,lfs_schema,True,True,True,933,5926,92444,2,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[7.0,0.0,3.0],""r"":2.0,""T"":8.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,7.0,3.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_03,sequential,4,dense_waypoints,True,False,False,909,12000,153254,2,normalization_error,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,sequential_05,sequential,3,lfs_schema,True,True,True,312,3527,50022,0,semantic_mismatch,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.75,0.3333333333333333,0.0,0.0,0.5,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":3.5,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":3.5,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_06,sequential,4,few_shot_json,True,True,True,606,2423,33559,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_06,sequential,4,plain_json,True,True,True,496,3394,51467,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_06,sequential,4,lfs_schema,True,True,True,311,1795,28386,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_07,sequential,3,few_shot_json,True,True,True,606,1932,27469,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[6.0,0.0,3.0],""r"":2.0,""T"":7.0,""m"":""smooth"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,6.0,3.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_06,sequential,4,dense_waypoints,True,True,True,303,3496,45820,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[5.0,0.0,5.0],""r"":3.0,""T"":6.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,5.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_07,sequential,3,lfs_schema,True,True,True,311,1363,20207,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[6.0,0.0,3.0],""r"":2.0,""T"":7.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,6.0,3.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_05,sequential,3,dense_waypoints,True,True,True,608,7596,106631,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[4.0,0.0,4.0],""r"":2.5,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,4.0,4.0],""r"":2.5,""T"":7.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_07,sequential,3,plain_json,True,True,False,496,4405,70302,1,unexpected_rejection,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,"{""error"":""ambiguous""}"
minimax_m27_100x4,sequential_08,sequential,3,plain_json,True,True,True,249,1305,20407,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[7.0,0.0,4.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,7.0,4.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_08,sequential,3,few_shot_json,True,True,True,607,2184,29919,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[7.0,0.0,4.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,7.0,4.0],""r"":3.0,""T"":10.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_07,sequential,3,dense_waypoints,True,True,True,303,3153,45178,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[6.0,0.0,3.0],""r"":2.0,""T"":7.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,6.0,3.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_09,sequential,4,plain_json,True,True,True,248,1221,16383,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[4.0,0.0,5.0],""r"":3.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,4.0,5.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_09,sequential,4,few_shot_json,True,True,True,606,1163,15968,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[4.0,0.0,5.0],""r"":3.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,4.0,5.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_08,sequential,3,lfs_schema,True,True,True,312,2978,43998,0,semantic_mismatch,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2.5,0.3333333333333333,0.0,0.0,0.5,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[7.0,0.0,4.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,7.0,4.0],""r"":3.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,7.0,4.0],""r"":3.0,""T"":5.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_08,sequential,3,dense_waypoints,True,True,True,304,3638,47774,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[7.0,0.0,4.0],""r"":2.5,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,7.0,4.0],""r"":3.0,""T"":10.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_09,sequential,4,lfs_schema,True,True,True,311,1410,21293,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[4.0,0.0,5.0],""r"":3.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,4.0,5.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_10,sequential,3,few_shot_json,True,True,True,606,1363,17896,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[5.0,0.0,3.0],""r"":2.0,""T"":6.0,""m"":""smooth"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,5.0,3.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_10,sequential,3,lfs_schema,True,True,True,311,1360,20557,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[5.0,0.0,3.0],""r"":2.0,""T"":6.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,5.0,3.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""continuous""}]}"
minimax_m27_100x4,sequential_11,sequential,3,plain_json,True,True,True,249,1154,17626,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.875,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[6.0,0.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,6.0,4.0],""r"":2.5,""T"":9.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_11,sequential,3,few_shot_json,True,True,True,607,1815,25278,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[6.0,0.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,6.0,4.0],""r"":2.5,""T"":9.0,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_09,sequential,4,dense_waypoints,True,True,True,606,7729,96968,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[4.0,0.0,5.0],""r"":3.0,""T"":5.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,4.0,5.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_10,sequential,3,plain_json,True,False,False,744,6652,98851,2,normalization_error,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,null
minimax_m27_100x4,sequential_12,sequential,4,plain_json,True,True,True,248,1279,16662,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[7.0,0.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,7.0,5.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_11,sequential,3,lfs_schema,True,True,True,312,3611,58292,0,semantic_mismatch,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2.25,0.3333333333333333,0.0,0.3333333333333333,0.5416666666666666,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[6.0,0.0,4.0],""r"":2.5,""T"":7.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,6.0,4.0],""r"":2.5,""T"":4.5,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0.0,6.0,4.0],""r"":2.5,""T"":4.5,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_12,sequential,4,few_shot_json,True,True,True,606,1783,23595,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[7.0,0.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,7.0,5.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_12,sequential,4,lfs_schema,True,True,True,311,2214,38079,0,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[7.0,0.0,5.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0.0,7.0,5.0],""r"":3.0,""T"":10.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
minimax_m27_100x4,sequential_10,sequential,3,dense_waypoints,True,True,True,606,5949,143449,1,semantic_mismatch,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9375,0.0,,"{""lfs_version"":""1.0"",""tasks"":[{""U"":[1,2,3,4,5],""F"":""Line"",""c"":[5.0,0.0,3.0],""r"":2.0,""T"":6.0,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0.0,5.0,3.0],""r"":3.0,""T"":8.0,""m"":""normal"",""s"":1.0,""q"":""direct""}]}"
